date;prices;returns
27/11/2012;12.2;-0.004089985
28/11/2012;12.35;0.012220111
29/11/2012;12.45;0.00806456
30/11/2012;12.56;0.008796538
01/12/2012;12.56;0
02/12/2012;12.5;-0.004788517
03/12/2012;12.68;0.014297305
04/12/2012;13.41;0.055974748
05/12/2012;13.38;-0.002239643
06/12/2012;13.3;-0.005997019
07/12/2012;13.5;0.01492565
08/12/2012;13.42;-0.005943554
09/12/2012;13.39;-0.002237972
10/12/2012;13.43;0.002982851
11/12/2012;13.56;0.009633272
12/12/2012;13.7;0.01027155
13/12/2012;13.7;0
14/12/2012;13.6;-0.00732604
15/12/2012;13.49;-0.008121123
16/12/2012;13.3;-0.014184635
17/12/2012;13.25;-0.003766483
18/12/2012;13.3;0.003766483
19/12/2012;13.6;0.022305758
20/12/2012;13.52;-0.005899722
21/12/2012;13.5;-0.001480385
22/12/2012;13.37;-0.009676294
23/12/2012;13.31;-0.004497759
24/12/2012;13.38;0.005245422
25/12/2012;13.35;-0.00224467
26/12/2012;13.47;0.008948606
27/12/2012;13.42;-0.003718859
28/12/2012;13.42;0
29/12/2012;13.4;-0.001491425
30/12/2012;13.45;0.003724399
31/12/2012;13.51;0.004451046
01/01/2013;13.3;-0.015666117
02/01/2013;13.28;-0.001504891
03/01/2013;13.4;0.008995563
04/01/2013;13.5;0.007434978
05/01/2013;13.44;-0.00445435
06/01/2013;13.45;0.000743771
07/01/2013;13.59;0.010355122
08/01/2013;13.74;0.010977059
09/01/2013;13.77;0.002181026
10/01/2013;14.14;0.026515348
11/01/2013;14.14;0
12/01/2013;14.24;0.007047246
13/01/2013;14.12;-0.008462674
14/01/2013;14.3;0.012667305
15/01/2013;14.25;-0.003502631
16/01/2013;14.73;0.033129324
17/01/2013;15.5;0.050953793
18/01/2013;15.7;0.012820688
19/01/2013;15.61;-0.005748978
20/01/2013;15.7;0.005748978
21/01/2013;16.8;0.067718174
22/01/2013;17.26;0.027012799
23/01/2013;17.5;0.013809195
24/01/2013;16.9;-0.034887259
25/01/2013;17.4;0.029156584
26/01/2013;17.88;0.027212564
27/01/2013;17.82;-0.003361348
28/01/2013;18.72;0.049271049
29/01/2013;19.53;0.042359274
30/01/2013;19.7;0.008666891
31/01/2013;20.41;0.035406341
01/02/2013;20.5;0.004399909
02/02/2013;19.63;-0.043365878
03/02/2013;20.59;0.047746513
04/02/2013;20.43;-0.007801112
05/02/2013;20.6;0.008286667
06/02/2013;21.18;0.027766264
07/02/2013;22.15;0.044780156
08/02/2013;22.66;0.022763759
09/02/2013;23.65;0.042761859
10/02/2013;23.97;0.013439934
11/02/2013;24.65;0.027973852
12/02/2013;25.17;0.020875909
13/02/2013;24.2;-0.039300176
14/02/2013;27.22;0.117599364
15/02/2013;27.1;-0.004418269
16/02/2013;27.22;0.004418269
17/02/2013;26.81;-0.015177045
18/02/2013;26.95;0.005208345
19/02/2013;29.42;0.087691418
20/02/2013;29.64;0.007450085
21/02/2013;29.75;0.003704332
22/02/2013;30.25;0.016667052
23/02/2013;29.8;-0.014987791
24/02/2013;29.89;0.003015583
25/02/2013;30.4;0.016918632
26/02/2013;31.1;0.022765211
27/02/2013;30.9;-0.006451635
28/02/2013;33.38;0.077200734
01/03/2013;34.5;0.033002406
02/03/2013;34.25;-0.007272759
03/03/2013;34.5;0.007272759
04/03/2013;36.15;0.046717625
05/03/2013;40.33;0.10941866
06/03/2013;41.02;0.016964144
07/03/2013;42;0.023609866
08/03/2013;44.18;0.05060258
09/03/2013;46.85;0.058678811
10/03/2013;46;-0.018309612
11/03/2013;48.4;0.050858417
12/03/2013;44.29;-0.088740896
13/03/2013;46.92;0.057685106
14/03/2013;47.17;0.005314074
15/03/2013;46.95;-0.004674892
16/03/2013;47;0.001064396
17/03/2013;47.4;0.008474627
18/03/2013;51.6;0.084899444
19/03/2013;59.14;0.136385842
20/03/2013;64.49;0.086602659
21/03/2013;70.85;0.094054793
22/03/2013;69.86;-0.014071727
23/03/2013;64.35;-0.082156305
24/03/2013;71.5;0.105360516
25/03/2013;73.6;0.028947576
26/03/2013;78.5;0.064453599
27/03/2013;88.92;0.124638464
28/03/2013;86.18;-0.031298957
29/03/2013;90.5;0.048911719
30/03/2013;92.19;0.018501814
31/03/2013;93.03;0.009070357
01/04/2013;104;0.111468877
02/04/2013;117.98;0.126124219
03/04/2013;135;0.13475966
04/04/2013;132.12;-0.021564178
05/04/2013;142.32;0.074367443
06/04/2013;142.63;0.002175821
07/04/2013;162.3;0.12919261
08/04/2013;187.5;0.144332371
09/04/2013;230;0.204300464
10/04/2013;165;-0.332133835
11/04/2013;124.9;-0.278432057
12/04/2013;117;-0.065339482
13/04/2013;93;-0.229574442
14/04/2013;90;-0.032789823
15/04/2013;82.39;-0.0883456
16/04/2013;68.36;-0.186676212
17/04/2013;93.07;0.30856404
18/04/2013;109.01;0.158087723
19/04/2013;118.48;0.083304549
20/04/2013;126.62;0.066446305
21/04/2013;119.2;-0.06038772
22/04/2013;127.4;0.066528989
23/04/2013;143.47;0.118794211
24/04/2013;154.2;0.072124507
25/04/2013;141.71;-0.084467745
26/04/2013;136.9;-0.034531984
27/04/2013;128;-0.067220468
28/04/2013;134.44;0.049087739
29/04/2013;144;0.068695297
30/04/2013;139.23;-0.033686058
01/05/2013;116.38;-0.179266543
02/05/2013;106.25;-0.091065891
03/05/2013;98.1;-0.079807441
04/05/2013;112.9;0.140515105
05/05/2013;115.98;0.026915291
06/05/2013;112.25;-0.032689236
07/05/2013;109.6;-0.023891152
08/05/2013;113.2;0.032318791
09/05/2013;112.8;-0.003539827
10/05/2013;117.7;0.042522675
11/05/2013;115.64;-0.017657097
12/05/2013;114.82;-0.007116232
13/05/2013;117.98;0.027149434
14/05/2013;111.4;-0.057387791
15/05/2013;114.22;0.024999086
16/05/2013;118.21;0.034336291
17/05/2013;123.5;0.043778452
18/05/2013;123.21;-0.002350939
19/05/2013;122.5;-0.005779187
20/05/2013;122.02;-0.003926064
21/05/2013;122.89;0.007104681
22/05/2013;123.8;0.007377714
23/05/2013;126.3;0.019992669
24/05/2013;133.1;0.052440696
25/05/2013;131.99;-0.008374563
26/05/2013;133.5;0.011375316
27/05/2013;129.77;-0.028337825
28/05/2013;129;-0.005951248
29/05/2013;132.25;0.024881666
30/05/2013;128.8;-0.026433257
31/05/2013;128.82;0.000155267
01/06/2013;129.3;0.003719205
02/06/2013;122.5;-0.054024256
03/06/2013;120.74;-0.014471557
04/06/2013;121.4;0.005451405
05/06/2013;121.9;0.004110158
06/06/2013;118.97;-0.024329676
07/06/2013;111;-0.069341159
08/06/2013;107.89;-0.028418012
09/06/2013;100.44;-0.071551655
10/06/2013;106.35;0.057175007
11/06/2013;109;0.024612341
12/06/2013;108.78;-0.002020388
13/06/2013;103.95;-0.04541748
14/06/2013;100;-0.038739828
15/06/2013;99.8;-0.002002003
16/06/2013;99.9;0.001001502
17/06/2013;101.95;0.020312811
18/06/2013;107.35;0.051612027
19/06/2013;108.25;0.008348843
20/06/2013;111.29;0.02769604
21/06/2013;109.5;-0.016214858
22/06/2013;108.2;-0.011943183
23/06/2013;107.9;-0.002776494
24/06/2013;102.09;-0.055350095
25/06/2013;103.33;0.012072973
26/06/2013;104;0.006463149
27/06/2013;101.74;-0.02197036
28/06/2013;94.66;-0.072129015
29/06/2013;95;0.003585367
30/06/2013;97.51;0.026078045
01/07/2013;84.61;-0.141902474
02/07/2013;87.66;0.035413232
03/07/2013;76.89;-0.131089866
04/07/2013;77.68;0.010221995
05/07/2013;66.34;-0.15780479
06/07/2013;66.85;0.00765827
07/07/2013;72.51;0.08127318
08/07/2013;74.56;0.027879687
09/07/2013;74.22;-0.004570515
10/07/2013;84.51;0.129836215
11/07/2013;91.22;0.076404301
12/07/2013;88.46;-0.030723699
13/07/2013;91.39;0.032585591
14/07/2013;90.37;-0.011223709
15/07/2013;93.14;0.030191384
16/07/2013;92.74;-0.004303859
17/07/2013;90.54;-0.024008137
18/07/2013;85.43;-0.058094415
19/07/2013;85.78;0.004088552
20/07/2013;85.67;-0.001283173
21/07/2013;85.47;-0.002337269
22/07/2013;86.09;0.007227823
23/07/2013;86.94;0.009824965
24/07/2013;87.46;0.00596332
25/07/2013;89.41;0.022050987
26/07/2013;90.63;0.013552751
27/07/2013;89.1;-0.01702595
28/07/2013;92.1;0.033115609
29/07/2013;93.3;0.012945165
30/07/2013;96.31;0.031752048
31/07/2013;97.91;0.016476534
01/08/2013;96.42;-0.01533504
02/08/2013;97.24;0.0084685
03/08/2013;96.66;-0.005982483
04/08/2013;96.6;-0.000620925
05/08/2013;96.92;0.003307155
06/08/2013;97.13;0.002164391
07/08/2013;96.92;-0.002164391
08/08/2013;94.77;-0.022432992
09/08/2013;93.36;-0.014989916
10/08/2013;93.29;-0.000750067
11/08/2013;94.16;0.009282542
12/08/2013;95.08;0.00972318
13/08/2013;97.9;0.029227907
14/08/2013;97.96;0.000612683
15/08/2013;97.54;-0.004296682
16/08/2013;98.33;0.008066619
17/08/2013;99.56;0.012431309
18/08/2013;98.84;-0.007258096
19/08/2013;102.3;0.034407292
20/08/2013;105.01;0.026145911
21/08/2013;111.44;0.059430746
22/08/2013;109.73;-0.015463526
23/08/2013;107.55;-0.020066947
24/08/2013;108.69;0.010543938
25/08/2013;111.79;0.028122318
26/08/2013;112.23;0.003928226
27/08/2013;117.45;0.045462374
28/08/2013;117.59;0.001191287
29/08/2013;117.52;-0.000595466
30/08/2013;123.23;0.047443996
31/08/2013;129.46;0.049319425
01/09/2013;128.26;-0.009312499
02/09/2013;127.36;-0.007041732
03/09/2013;127.59;0.001804276
04/09/2013;120.57;-0.056591501
05/09/2013;120.53;-0.000331813
06/09/2013;116.32;-0.035553671
07/09/2013;119.05;0.023198559
08/09/2013;116.59;-0.020880066
09/09/2013;120.02;0.028994889
10/09/2013;121.46;0.011926595
11/09/2013;125.45;0.032322282
12/09/2013;125.76;0.002468056
13/09/2013;126.51;0.005946028
14/09/2013;124.08;-0.019394838
15/09/2013;124.58;0.004021561
16/09/2013;125.06;0.003845542
17/09/2013;125.97;0.007250161
18/09/2013;126.3;0.002616246
19/09/2013;124.19;-0.016847378
20/09/2013;122.9;-0.010441634
21/09/2013;122.64;-0.002117782
22/09/2013;122.65;8.15E-05
23/09/2013;122.22;-0.003512071
24/09/2013;122.54;0.002614808
25/09/2013;123.42;0.007155666
26/09/2013;123.48;0.000486027
27/09/2013;123.5;0.000161956
28/09/2013;124.75;0.010070579
29/09/2013;125.18;0.003440967
30/09/2013;123.1;-0.016755668
01/10/2013;125.49;0.019229041
02/10/2013;99.81;-0.228957695
03/10/2013;116.82;0.15736591
04/10/2013;121.29;0.037550084
05/10/2013;121.14;-0.001237471
06/10/2013;121.68;0.004447746
07/10/2013;123.24;0.012739026
08/10/2013;124.32;0.008725213
09/10/2013;125.84;0.012152372
10/10/2013;125.7;-0.001113143
11/10/2013;125.51;-0.001512679
12/10/2013;126.52;0.008014962
13/10/2013;130.42;0.030359614
14/10/2013;133.04;0.019889823
15/10/2013;138.64;0.041230811
16/10/2013;137.42;-0.008838716
17/10/2013;142.73;0.037912804
18/10/2013;149.59;0.046943485
19/10/2013;159.81;0.066087391
20/10/2013;163.06;0.020132622
21/10/2013;174.18;0.065971016
22/10/2013;183.86;0.054085351
23/10/2013;200.62;0.087237973
24/10/2013;183.15;-0.091107082
25/10/2013;178.12;-0.027848009
26/10/2013;175.9;-0.012541829
27/10/2013;185.69;0.054162965
28/10/2013;187.87;0.011671618
29/10/2013;198.19;0.053475932
30/10/2013;194.55;-0.018536967
31/10/2013;198.23;0.018738773
01/11/2013;198.51;0.001411504
02/11/2013;200.85;0.011718884
03/11/2013;207.63;0.033199289
04/11/2013;225.2;0.081231247
05/11/2013;239.29;0.060687309
06/11/2013;253.69;0.058436844
07/11/2013;283.3;0.110393358
08/11/2013;323.77;0.13352698
09/11/2013;336.14;0.037494353
10/11/2013;311.9;-0.074845116
11/11/2013;332.63;0.064348138
12/11/2013;349.34;0.049014899
13/11/2013;393.28;0.118476166
14/11/2013;410.72;0.043389891
15/11/2013;409.17;-0.003781
16/11/2013;428.82;0.046906533
17/11/2013;476.29;0.104989662
18/11/2013;674.38;0.347766838
19/11/2013;541.83;-0.218841451
20/11/2013;572.67;0.055357335
21/11/2013;695.87;0.194853227
22/11/2013;747.48;0.071544688
23/11/2013;776.7;0.038346626
24/11/2013;751.38;-0.03314266
25/11/2013;778.68;0.035688663
26/11/2013;899.2;0.143905301
27/11/2013;948.41;0.053281419
28/11/2013;1037.75;0.090023289
29/11/2013;1120.4;0.076630856
30/11/2013;1124.76;0.003883915
01/12/2013;946.92;-0.172110346
02/12/2013;1038.35;0.092173581
03/12/2013;1068.67;0.02878197
04/12/2013;1147.25;0.07095289
05/12/2013;1042.03;-0.096197041
06/12/2013;834.03;-0.22265664
07/12/2013;694.47;-0.183120408
08/12/2013;795.4;0.135696168
09/12/2013;898.02;0.121347207
10/12/2013;990;0.097512603
11/12/2013;883.26;-0.114085335
12/12/2013;875.75;-0.008538946
13/12/2013;898.21;0.025323232
14/12/2013;867.49;-0.03479991
15/12/2013;879.47;0.013715469
16/12/2013;712.51;-0.210525506
17/12/2013;683.84;-0.041069975
18/12/2013;522.23;-0.269615868
19/12/2013;698.45;0.29075549
20/12/2013;622.84;-0.11457393
21/12/2013;608.96;-0.02253708
22/12/2013;617.82;0.014444569
23/12/2013;673.17;0.085800745
24/12/2013;667.62;-0.008278749
25/12/2013;687.36;0.029139023
26/12/2013;765.21;0.107292134
27/12/2013;746.72;-0.024460024
28/12/2013;730.47;-0.02200212
29/12/2013;745.07;0.019790011
30/12/2013;754.76;0.012921644
31/12/2013;757.5;0.003623719
01/01/2014;770.44;0.016938243
02/01/2014;808.05;0.047662158
03/01/2014;830.02;0.026825859
04/01/2014;858.98;0.034295842
05/01/2014;940.1;0.090240614
06/01/2014;951.39;0.011937821
07/01/2014;810.58;-0.160174032
08/01/2014;859.95;0.059124207
09/01/2014;860.89;0.00109249
10/01/2014;884.67;0.027247956
11/01/2014;930.9;0.050937166
12/01/2014;873.26;-0.063918525
13/01/2014;857.96;-0.017675857
14/01/2014;851.83;-0.007170502
15/01/2014;874.71;0.026505426
16/01/2014;847.37;-0.031754968
17/01/2014;828.22;-0.022858616
18/01/2014;843.76;0.018589274
19/01/2014;878.68;0.040552687
20/01/2014;871.05;-0.008721401
21/01/2014;874.29;0.003712748
22/01/2014;863.95;-0.011897232
23/01/2014;854.35;-0.011173951
24/01/2014;825.12;-0.034812116
25/01/2014;861.85;0.043552411
26/01/2014;880.15;0.021011106
27/01/2014;814.53;-0.077481088
28/01/2014;833.94;0.023550198
29/01/2014;837.51;0.004271747
30/01/2014;845.85;0.009908835
31/01/2014;848.29;0.00288052
01/02/2014;853.02;0.005560435
02/02/2014;854.37;0.001581361
03/02/2014;846.9;-0.008781731
04/02/2014;842.01;-0.005790733
05/02/2014;820.87;-0.025427137
06/02/2014;783.62;-0.046440544
07/02/2014;703.57;-0.107756835
08/02/2014;676.91;-0.038629049
09/02/2014;681.94;0.007403353
10/02/2014;679.73;-0.003246017
11/02/2014;669.44;-0.015254119
12/02/2014;648.38;-0.031964598
13/02/2014;598.41;-0.080200806
14/02/2014;656.61;0.092814097
15/02/2014;645.43;-0.017173474
16/02/2014;610.65;-0.055392798
17/02/2014;621.49;0.017595857
18/02/2014;621.22;-0.000434534
19/02/2014;617.71;-0.005666195
20/02/2014;552.21;-0.112090683
21/02/2014;569.04;0.030022322
22/02/2014;604.75;0.060864419
23/02/2014;604.58;-0.000281147
24/02/2014;545.32;-0.103161224
25/02/2014;534.71;-0.019648234
26/02/2014;577.09;0.07627369
27/02/2014;576.7;-0.000676033
28/02/2014;543.93;-0.058501639
01/03/2014;563.74;0.03577259
02/03/2014;560.3;-0.006120798
03/03/2014;661.12;0.165463012
04/03/2014;663.6;0.003744192
05/03/2014;661.79;-0.002731273
06/03/2014;658.72;-0.004649727
07/03/2014;625.83;-0.051219789
08/03/2014;615.24;-0.017066333
09/03/2014;633.18;0.028742306
10/03/2014;625.83;-0.011675973
11/03/2014;628.95;0.004972994
12/03/2014;631.39;0.003871976
13/03/2014;638.16;0.010665297
14/03/2014;626.71;-0.018105122
15/03/2014;633.67;0.0110444
16/03/2014;630.72;-0.00466629
17/03/2014;621.22;-0.015176737
18/03/2014;613.63;-0.012293146
19/03/2014;608.82;-0.007869483
20/03/2014;586.59;-0.037196549
21/03/2014;570.77;-0.027339783
22/03/2014;564.42;-0.011187671
23/03/2014;561.35;-0.005454058
24/03/2014;586.27;0.043435837
25/03/2014;582.28;-0.006829003
26/03/2014;579.07;-0.005528063
27/03/2014;478.16;-0.191477964
28/03/2014;502.44;0.049530825
29/03/2014;493.18;-0.018602011
30/03/2014;461.87;-0.065590753
31/03/2014;458.5;-0.007323175
01/04/2014;478.72;0.043155584
02/04/2014;437.51;-0.090016313
03/04/2014;447.08;0.021637987
04/04/2014;448.88;0.004018042
05/04/2014;464.83;0.034916156
06/04/2014;460.7;-0.008924675
07/04/2014;446.22;-0.031934968
08/04/2014;450.46;0.009457179
09/04/2014;440.2;-0.023040114
10/04/2014;360.84;-0.198794522
11/04/2014;420.06;0.151962911
12/04/2014;420.66;0.001427348
13/04/2014;414.95;-0.013666875
14/04/2014;457.63;0.097902966
15/04/2014;520.12;0.127998557
16/04/2014;529.16;0.017231289
17/04/2014;494.4;-0.067945937
18/04/2014;478.23;-0.033253118
19/04/2014;501.55;0.047611515
20/04/2014;497.32;-0.008469621
21/04/2014;493.09;-0.008541969
22/04/2014;484.43;-0.017718771
23/04/2014;486.93;0.005147434
24/04/2014;500.26;0.027007588
25/04/2014;459.61;-0.084749659
26/04/2014;456.14;-0.007578524
27/04/2014;429.65;-0.059828856
28/04/2014;437.06;0.017099562
29/04/2014;444.25;0.016316982
30/04/2014;445.87;0.003639963
01/05/2014;456.27;0.02305731
02/05/2014;446.64;-0.021331839
03/05/2014;436.94;-0.021957015
04/05/2014;434.06;-0.006613113
05/05/2014;429.72;-0.01004894
06/05/2014;426.99;-0.00637324
07/05/2014;436.96;0.023081064
08/05/2014;435.34;-0.003714323
09/05/2014;448.23;0.029179159
10/05/2014;452.71;0.00994525
11/05/2014;436.54;-0.036371735
12/05/2014;438.43;0.004320155
13/05/2014;437.41;-0.002329194
14/05/2014;441.75;0.009873141
15/05/2014;444.32;0.005800912
16/05/2014;445.01;0.00155173
17/05/2014;446.36;0.003029047
18/05/2014;444.81;-0.003478577
19/05/2014;444.31;-0.001124708
20/05/2014;485.83;0.089336251
21/05/2014;489.16;0.006830866
22/05/2014;526.06;0.07272564
23/05/2014;519.04;-0.013434323
24/05/2014;525.63;0.012616592
25/05/2014;570.09;0.0811967
26/05/2014;581.83;0.020384066
27/05/2014;569.63;-0.021191282
28/05/2014;574.45;0.008426034
29/05/2014;565.51;-0.015685082
30/05/2014;616.47;0.086281681
31/05/2014;623.26;0.010954108
01/06/2014;629.02;0.009199285
02/06/2014;658.79;0.046241766
03/06/2014;665.73;0.010479364
04/06/2014;636.78;-0.044459956
05/06/2014;656.06;0.029828021
06/06/2014;645.56;-0.016134091
07/06/2014;652.71;0.011014769
08/06/2014;653.64;0.001423815
09/06/2014;645.34;-0.012779431
10/06/2014;649.81;0.006902703
11/06/2014;627.91;-0.034283168
12/06/2014;581.8;-0.076270098
13/06/2014;597.43;0.026510376
14/06/2014;571.69;-0.044040236
15/06/2014;591.97;0.034859071
16/06/2014;588.06;-0.006626974
17/06/2014;607.34;0.032259783
18/06/2014;604.88;-0.004058675
19/06/2014;592.26;-0.021084364
20/06/2014;588.52;-0.006334817
21/06/2014;591.03;0.004255867
22/06/2014;598.88;0.013194467
23/06/2014;587.46;-0.019253086
24/06/2014;575.07;-0.021316386
25/06/2014;562.13;-0.022758633
26/06/2014;579.38;0.030225426
27/06/2014;600.86;0.036403396
28/06/2014;591.99;-0.014872219
29/06/2014;598.6;0.011103853
30/06/2014;639.36;0.065874081
01/07/2014;635.59;-0.005913975
02/07/2014;647.34;0.018317957
03/07/2014;640.69;-0.010325938
04/07/2014;626.96;-0.021662978
05/07/2014;628.33;0.002182763
06/07/2014;631.71;0.005364922
07/07/2014;617.99;-0.021958152
08/07/2014;620.22;0.003601978
09/07/2014;620.55;0.000531928
10/07/2014;615.11;-0.008805068
11/07/2014;631.18;0.02578997
12/07/2014;634.48;0.005214682
13/07/2014;627.58;-0.010934613
14/07/2014;618.38;-0.014767998
15/07/2014;619.36;0.001583532
16/07/2014;615.2;-0.006739269
17/07/2014;622.62;0.011988963
18/07/2014;628.22;0.008954043
19/07/2014;625.8;-0.003859592
20/07/2014;621.37;-0.007104114
21/07/2014;620.01;-0.002191111
22/07/2014;618.81;-0.001937328
23/07/2014;617.93;-0.001423096
24/07/2014;600.01;-0.029428861
25/07/2014;599.93;-0.00013334
26/07/2014;593.85;-0.01018622
27/07/2014;590.95;-0.004895351
28/07/2014;584.69;-0.010649619
29/07/2014;582.2;-0.004267761
30/07/2014;564.37;-0.031103967
31/07/2014;581.35;0.02964292
01/08/2014;595.08;0.023342865
02/08/2014;587.29;-0.013177115
03/08/2014;585.51;-0.003035473
04/08/2014;586.76;0.002132615
05/08/2014;583.11;-0.00624003
06/08/2014;583.04;-0.000120053
07/08/2014;587.4;0.007450224
08/08/2014;590.53;0.00531442
09/08/2014;588.09;-0.004140441
10/08/2014;589.45;0.002309901
11/08/2014;573.31;-0.027763316
12/08/2014;568.21;-0.008935514
13/08/2014;544.57;-0.042494576
14/08/2014;508.55;-0.068432953
15/08/2014;496.62;-0.023738393
16/08/2014;519.83;0.045676689
17/08/2014;492.95;-0.053094086
18/08/2014;460.67;-0.067725797
